league,domain,position,candidate,season,rows,production_rmse,opportunity_control_rmse,candidate_rmse,ppg_delta_vs_control,q90_events,opportunity_control_brier,candidate_brier,q90_brier_delta_vs_control,control_average_precision,candidate_average_precision,q90_ap_delta_vs_control
beta,rushing,QB,rush_yco_per_attempt,2021,35,3.2331066976604594,3.9861063309734623,4.011623868574504,0.025517537601041695,4,0.07827447894324584,0.07819937141049338,-7.510753275245807e-05,0.6527777777777778,0.7361111111111112,0.08333333333333337
beta,rushing,QB,rush_yco_per_attempt,2022,39,3.856259260293408,3.9424561755489913,3.9336361438001752,-0.00882003174881607,4,0.06510130620815958,0.06696113841047649,0.001859832202316905,0.7041666666666666,0.6575757575757576,-0.046590909090909016
beta,rushing,QB,rush_yco_per_attempt,2023,36,3.648598015942483,3.846356795777238,3.8310816072593106,-0.015275188517927418,4,0.061093097710386374,0.06287880780052668,0.0017857100901403078,0.8333333333333333,0.7708333333333333,-0.0625
beta,rushing,QB,rush_yco_per_attempt,2024,43,4.067426641236511,4.058772246613609,4.030433198711394,-0.02833904790221453,5,0.08853540978547748,0.08807345111166391,-0.0004619586738135728,0.37238095238095237,0.37238095238095237,0.0
beta,rushing,QB,rush_yco_per_attempt,2025,42,3.6745490172662705,3.7097263777189866,3.715704002779765,0.005977625060778369,5,0.10465308613957228,0.10711801720946264,0.002464931069890361,0.2788095238095238,0.3041798941798942,0.025370370370370432
beta,rushing,QB,rush_ypa,2019,37,4.366810379855773,4.332642597289019,4.323649999164388,-0.008992598124630824,4,0.09069459781748088,0.09337594531718793,0.002681347499707054,0.44325396825396823,0.2140151515151515,-0.22923881673881674
beta,rushing,QB,rush_ypa,2020,37,4.9467391509361205,4.687583664181434,4.67615037785481,-0.011433286326623993,4,0.08262029483695037,0.0837378827898579,0.0011175879529075339,0.4303571428571429,0.4303571428571429,0.0
beta,rushing,QB,rush_ypa,2021,35,3.2331066976604594,3.9861063309734623,4.069529473809234,0.08342314283577146,4,0.07827447894324584,0.07970090045879331,0.0014264215155474769,0.6527777777777778,0.6416666666666666,-0.011111111111111183
beta,rushing,QB,rush_ypa,2022,39,3.856259260293408,3.9424561755489913,3.9296653540825472,-0.012790821466444058,4,0.06510130620815958,0.06719623511957877,0.002094928911419186,0.7041666666666666,0.6777777777777777,-0.026388888888888906
beta,rushing,QB,rush_ypa,2023,36,3.648598015942483,3.846356795777238,3.8454646352001567,-0.0008921605770813024,4,0.061093097710386374,0.06177362360665842,0.000680525896272044,0.8333333333333333,0.7784090909090909,-0.05492424242424232
beta,rushing,QB,rush_ypa,2024,43,4.067426641236511,4.058772246613609,4.1211881030883335,0.062415856474724585,5,0.08853540978547748,0.08854532340517046,9.913619692977771e-06,0.37238095238095237,0.37238095238095237,0.0
beta,rushing,QB,rush_ypa,2025,42,3.6745490172662705,3.7097263777189866,3.718297017876419,0.008570640157432585,5,0.10465308613957228,0.1044689997953258,-0.00018408634424647852,0.2788095238095238,0.2788095238095238,0.0
beta,rushing,QB,rush_zone_share,2019,37,4.366810379855773,4.332642597289019,4.50651970415481,0.17387710686579094,4,0.09069459781748088,0.0912378587655028,0.0005432609480219286,0.44325396825396823,0.321875,-0.12137896825396821
beta,rushing,QB,rush_zone_share,2020,37,4.9467391509361205,4.687583664181434,4.737698923389323,0.05011525920788884,4,0.08262029483695037,0.0775244865256394,-0.00509580831131097,0.4303571428571429,0.6178571428571429,0.1875
beta,rushing,QB,rush_zone_share,2021,35,3.2331066976604594,3.9861063309734623,3.9303162164098113,-0.055790114563651017,4,0.07827447894324584,0.06795732187864852,-0.010317157064597321,0.6527777777777778,0.8269230769230769,0.17414529914529908
beta,rushing,QB,rush_zone_share,2022,39,3.856259260293408,3.9424561755489913,3.8178182342588003,-0.12463794129019101,4,0.06510130620815958,0.0718988571886482,0.00679755098048862,0.7041666666666666,0.5666666666666667,-0.13749999999999996
beta,rushing,QB,rush_zone_share,2023,36,3.648598015942483,3.846356795777238,3.770151198732524,-0.07620559704471397,4,0.061093097710386374,0.06496483027366429,0.003871732563277913,0.8333333333333333,0.740909090909091,-0.0924242424242423
beta,rushing,QB,rush_zone_share,2024,43,4.067426641236511,4.058772246613609,4.096225901565991,0.03745365495238229,5,0.08853540978547748,0.0936512436116669,0.005115833826189423,0.37238095238095237,0.3763403263403263,0.003959373959373957
beta,rushing,QB,rush_zone_share,2025,42,3.6745490172662705,3.7097263777189866,3.8297920419202867,0.12006566420130005,5,0.10465308613957228,0.1145351122978574,0.009882026158285123,0.2788095238095238,0.23846153846153845,-0.04034798534798534
beta,rushing,RB,rush_breakaway_percent,2018,109,3.874838135051197,3.9409399961407607,4.003041689083217,0.062101692942456044,11,0.051388752765219085,0.05217148591061558,0.0007827331453964942,0.7897800568665849,0.7822835894264466,-0.007496467440138321
beta,rushing,RB,rush_breakaway_percent,2019,105,2.946084398667262,2.9853260743124554,2.9847458881733147,-0.0005801861391407925,11,0.07130188292733236,0.07270807150619359,0.0014061885788612255,0.5154054345441905,0.4642689223251883,-0.05113651221900223
beta,rushing,RB,rush_breakaway_percent,2020,122,3.3388610322635595,3.3640621422928016,3.353914520224754,-0.010147622068047646,13,0.07021509995656722,0.0710943972914856,0.0008792973349183858,0.4692570961801731,0.4603491731558885,-0.008907923024284559
beta,rushing,RB,rush_breakaway_percent,2021,116,3.255196364929645,3.2310233911348667,3.248094599697815,0.017071208562948303,12,0.05456833438642657,0.05452919192142411,-3.9142465002459104e-05,0.7073138621535466,0.7073138621535466,0.0
beta,rushing,RB,rush_breakaway_percent,2022,122,2.7449802286629525,2.8232679676496613,2.8068745095320593,-0.016393458117601956,13,0.06003444237048357,0.05989129529576107,-0.00014314707472249527,0.5783810591685353,0.5970806585967755,0.018699599428240177
beta,rushing,RB,rush_breakaway_percent,2023,109,3.576739281884182,3.576160377240011,3.5764883407423853,0.0003279635023742955,11,0.08875175829277528,0.08917375907466517,0.0004220007818898919,0.32096504545724913,0.32015442024978524,-0.0008106252074638887
beta,rushing,RB,rush_breakaway_percent,2024,109,3.351970868230575,3.3416453225592724,3.338246403898899,-0.00339891866037334,11,0.057433761608163075,0.057802122305625994,0.0003683606974629189,0.6108798064680417,0.610113905702141,-0.0007659007659007733
beta,rushing,RB,rush_breakaway_percent,2025,109,3.1237937675615783,3.091762389314923,3.1029568270733074,0.011194437758384357,11,0.04793134712531395,0.04806814020549413,0.0001367930801801781,0.7290305653942019,0.7290305653942019,0.0
beta,rushing,RB,rush_breakaway_yards_per_attempt,2018,109,3.874838135051197,3.9409399961407607,3.979001711691305,0.03806171555054405,11,0.051388752765219085,0.05213550373298548,0.0007467509677663922,0.7897800568665849,0.7877748068924539,-0.002005249974130985
beta,rushing,RB,rush_breakaway_yards_per_attempt,2019,105,2.946084398667262,2.9853260743124554,2.9812765861223487,-0.004049488190106754,11,0.07130188292733236,0.07209662530179926,0.000794742374466903,0.5154054345441905,0.4712645939918667,-0.04414084055232381
beta,rushing,RB,rush_breakaway_yards_per_attempt,2020,122,3.3388610322635595,3.3640621422928016,3.353756988345285,-0.010305153947516743,13,0.07021509995656722,0.07043058515187983,0.00021548519531261467,0.4692570961801731,0.4692570961801731,0.0
beta,rushing,RB,rush_breakaway_yards_per_attempt,2021,116,3.255196364929645,3.2310233911348667,3.2386538427218015,0.007630451586934761,12,0.05456833438642657,0.05409021636520915,-0.0004781180212174163,0.7073138621535466,0.7165853174866458,0.009271455333099143
beta,rushing,RB,rush_breakaway_yards_per_attempt,2022,122,2.7449802286629525,2.8232679676496613,2.805793427048923,-0.017474540600738386,13,0.06003444237048357,0.05984025071339409,-0.0001941916570894764,0.5783810591685353,0.6156475084136254,0.03726644924509004
beta,rushing,RB,rush_breakaway_yards_per_attempt,2023,109,3.576739281884182,3.576160377240011,3.5734474226913027,-0.002712954548708346,11,0.08875175829277528,0.08895246204243101,0.00020070374965573679,0.32096504545724913,0.3251883134383595,0.00422326798111039
beta,rushing,RB,rush_breakaway_yards_per_attempt,2024,109,3.351970868230575,3.3416453225592724,3.341093797017289,-0.0005515255419834553,11,0.057433761608163075,0.057496216828938906,6.24552207758311e-05,0.6108798064680417,0.6176896632778985,0.006809856809856796
beta,rushing,RB,rush_breakaway_yards_per_attempt,2025,109,3.1237937675615783,3.091762389314923,3.1055711176232856,0.01380872830836255,11,0.04793134712531395,0.04847602695172361,0.0005446798264096553,0.7290305653942019,0.7042179228396238,-0.024812642554578046
beta,rushing,RB,rush_elusive_rating,2018,109,3.874838135051197,3.9409399961407607,3.9640571059547,0.02311710981393933,11,0.051388752765219085,0.0512292027815389,-0.0001595499836801878,0.7897800568665849,0.7896366260002623,-0.0001434308663226247
beta,rushing,RB,rush_elusive_rating,2019,105,2.946084398667262,2.9853260743124554,2.9675610611019114,-0.017765013210544023,11,0.07130188292733236,0.07275802543142719,0.001456142504094829,0.5154054345441905,0.5152034833853015,-0.00020195115888899107
beta,rushing,RB,rush_elusive_rating,2020,122,3.3388610322635595,3.3640621422928016,3.3667465507460954,0.002684408453293763,13,0.07021509995656722,0.06491168234467162,-0.0053034176118955945,0.4692570961801731,0.5672644600246409,0.09800736384446784
beta,rushing,RB,rush_elusive_rating,2021,116,3.255196364929645,3.2310233911348667,3.233282491373452,0.002259100238585443,12,0.05456833438642657,0.056470952416689445,0.0019026180302628773,0.7073138621535466,0.6960460028000351,-0.011267859353511489
beta,rushing,RB,rush_elusive_rating,2022,122,2.7449802286629525,2.8232679676496613,2.877953438996008,0.05468547134634694,13,0.06003444237048357,0.06016300264437597,0.0001285602738924016,0.5783810591685353,0.594223260399731,0.01584220123119562
beta,rushing,RB,rush_elusive_rating,2023,109,3.576739281884182,3.576160377240011,3.580590157682759,0.004429780442747777,11,0.08875175829277528,0.09126045472672646,0.0025086964339511852,0.32096504545724913,0.271009097940427,-0.04995594751682214
beta,rushing,RB,rush_elusive_rating,2024,109,3.351970868230575,3.3416453225592724,3.347417125358365,0.005771802799092729,11,0.057433761608163075,0.059913224375793765,0.00247946276763069,0.6108798064680417,0.5479323308270676,-0.06294747564097414
beta,rushing,RB,rush_elusive_rating,2025,109,3.1237937675615783,3.091762389314923,3.0974531020608915,0.00569071274596844,11,0.04793134712531395,0.05025417737768632,0.002322830252372364,0.7290305653942019,0.7011513875150239,-0.02787917787917793
beta,rushing,RB,rush_explosive_per_attempt,2018,109,3.874838135051197,3.9409399961407607,3.97025114778148,0.0293111516407194,11,0.051388752765219085,0.05143502377149841,4.627100627932479e-05,0.7897800568665849,0.7977201295299776,0.007940072663392694
beta,rushing,RB,rush_explosive_per_attempt,2019,105,2.946084398667262,2.9853260743124554,2.9928941902731836,0.00756811596072815,11,0.07130188292733236,0.07095204721750366,-0.0003498357098287025,0.5154054345441905,0.55003885003885,0.03463341549465948
beta,rushing,RB,rush_explosive_per_attempt,2020,122,3.3388610322635595,3.3640621422928016,3.3560467426959746,-0.008015399596827066,13,0.07021509995656722,0.07017220905673545,-4.2890899831768414e-05,0.4692570961801731,0.4778979560532959,0.008640859873122797
beta,rushing,RB,rush_explosive_per_attempt,2021,116,3.255196364929645,3.2310233911348667,3.2239966276471774,-0.007026763487689269,12,0.05456833438642657,0.05419458341970718,-0.0003737509667193842,0.7073138621535466,0.7433712257241669,0.03605736357062028
beta,rushing,RB,rush_explosive_per_attempt,2022,122,2.7449802286629525,2.8232679676496613,2.8148082403102026,-0.008459727339458656,13,0.06003444237048357,0.060286899719724896,0.0002524573492413279,0.5783810591685353,0.5905035520602591,0.012122492891723735
beta,rushing,RB,rush_explosive_per_attempt,2023,109,3.576739281884182,3.576160377240011,3.587024832788501,0.010864455548489804,11,0.08875175829277528,0.08887264064954617,0.00012088235677089332,0.32096504545724913,0.3218533471211259,0.0008883016638767671
beta,rushing,RB,rush_explosive_per_attempt,2024,109,3.351970868230575,3.3416453225592724,3.335876979760879,-0.005768342798393444,11,0.057433761608163075,0.05726749231449933,-0.00016626929366374277,0.6108798064680417,0.610113905702141,-0.0007659007659007733
beta,rushing,RB,rush_explosive_per_attempt,2025,109,3.1237937675615783,3.091762389314923,3.083005662134642,-0.008756727180280865,11,0.04793134712531395,0.048170018827945464,0.00023867170263151133,0.7290305653942019,0.7290305653942019,0.0
beta,rushing,RB,rush_first_downs_per_attempt,2018,109,3.874838135051197,3.9409399961407607,3.948048150253833,0.007108154113072196,11,0.051388752765219085,0.05186701548640683,0.0004782627211877416,0.7897800568665849,0.7978758169934641,0.008095760126879181
beta,rushing,RB,rush_first_downs_per_attempt,2019,105,2.946084398667262,2.9853260743124554,2.9822423462396253,-0.003083728072830194,11,0.07130188292733236,0.0714469845550108,0.0001451016276784456,0.5154054345441905,0.5154054345441905,0.0
beta,rushing,RB,rush_first_downs_per_attempt,2020,122,3.3388610322635595,3.3640621422928016,3.36543022221943,0.0013680799266282406,13,0.07021509995656722,0.07026397094519375,4.887098862653427e-05,0.4692570961801731,0.4665678346090717,-0.0026892615711013867
beta,rushing,RB,rush_first_downs_per_attempt,2021,116,3.255196364929645,3.2310233911348667,3.2319363522670117,0.0009129611321450071,12,0.05456833438642657,0.05484211270343865,0.00027377831701208555,0.7073138621535466,0.7043376716773562,-0.0029761904761904656
beta,rushing,RB,rush_first_downs_per_attempt,2022,122,2.7449802286629525,2.8232679676496613,2.8135273498659905,-0.009740617783670746,13,0.06003444237048357,0.05992081753416795,-0.00011362483631562059,0.5783810591685353,0.5793876466670583,0.0010065874985230039
beta,rushing,RB,rush_first_downs_per_attempt,2023,109,3.576739281884182,3.576160377240011,3.5713587538875244,-0.004801623352486573,11,0.08875175829277528,0.08879130781070636,3.954951793108674e-05,0.32096504545724913,0.3178187460530415,-0.003146299404207631
beta,rushing,RB,rush_first_downs_per_attempt,2024,109,3.351970868230575,3.3416453225592724,3.361667576710448,0.020022254151175645,11,0.057433761608163075,0.05753214215121632,9.838054305324334e-05,0.6108798064680417,0.6027629233511586,-0.008116883116883189
beta,rushing,RB,rush_first_downs_per_attempt,2025,109,3.1237937675615783,3.091762389314923,3.098160170400662,0.006397781085738963,11,0.04793134712531395,0.0485672521148599,0.0006359049895459448,0.7290305653942019,0.6949396563032927,-0.03409090909090917
beta,rushing,RB,rush_gap_share,2018,109,3.874838135051197,3.9409399961407607,3.9416417540198534,0.0007017578790926571,11,0.051388752765219085,0.050315987021621246,-0.0010727657435978394,0.7897800568665849,0.8318809824186169,0.04210092555203193
beta,rushing,RB,rush_gap_share,2019,105,2.946084398667262,2.9853260743124554,2.9850215968406593,-0.0003044774717961829,11,0.07130188292733236,0.07762824928522866,0.006326366357896296,0.5154054345441905,0.5154867546246856,8.132008049510642e-05
beta,rushing,RB,rush_gap_share,2020,122,3.3388610322635595,3.3640621422928016,3.3673851836440525,0.0033230413512508328,13,0.07021509995656722,0.07706891755258863,0.006853817596021411,0.4692570961801731,0.40297050378022037,-0.06628659239995272
beta,rushing,RB,rush_gap_share,2021,116,3.255196364929645,3.2310233911348667,3.229659772246985,-0.0013636188878818345,12,0.05456833438642657,0.054266735176522675,-0.0003015992099038925,0.7073138621535466,0.7073138621535466,0.0
beta,rushing,RB,rush_gap_share,2022,122,2.7449802286629525,2.8232679676496613,2.827776678951356,0.004508711301694834,13,0.06003444237048357,0.060966888480233405,0.0009324461097498377,0.5783810591685353,0.5565479209116998,-0.021833138256835527
beta,rushing,RB,rush_gap_share,2023,109,3.576739281884182,3.576160377240011,3.5759114575149433,-0.00024891972506768667,11,0.08875175829277528,0.08948582646544123,0.0007340681726659554,0.32096504545724913,0.3256833994363899,0.004718353979140777
beta,rushing,RB,rush_gap_share,2024,109,3.351970868230575,3.3416453225592724,3.3428595646273984,0.0012142420681260369,11,0.057433761608163075,0.05691224950447202,-0.0005215121036910575,0.6108798064680417,0.6273882979765332,0.01650849150849143
beta,rushing,RB,rush_gap_share,2025,109,3.1237937675615783,3.091762389314923,3.094738008412307,0.0029756190973837526,11,0.04793134712531395,0.04787096675539122,-6.0380369922730104e-05,0.7290305653942019,0.6544224149239823,-0.07460815047021951
beta,rushing,RB,rush_mtf_per_attempt,2018,109,3.874838135051197,3.9409399961407607,3.942707799130381,0.001767802989620204,11,0.051388752765219085,0.051487010713714934,9.825794849584873e-05,0.7897800568665849,0.7953623098287941,0.0055822529622091555
