player,season,pos,next_pred_ppg,recorded_next_y_act,validation_rows,raw_year_exp,pred_ppg,input_current_y_act,input_next_y_act,true_current_games,true_current_ppg,true_current_points,next_season,true_next_games,true_next_ppg,true_next_points,true_no_appearance,true_no_useful,recorded_no_useful,recorded_minus_true_ppg,carried_forward_current_ppg,threshold,above_threshold,experience_cohort,exp_below,excess_exp,further_excess_exp
Devante Parker,2019,WR,6.828692383735731,10.515384615384615,2,4.0,7.001511492229863,14.966666666666667,11.36153846153846,15.0,14.966666666666667,224.5,2020,13.0,11.36153846153846,147.7,False,False,False,-0.8461538461538449,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Devante Parker,2020,WR,9.471836492392692,11.475,2,5.0,9.617434906377028,11.36153846153846,12.5375,13.0,11.36153846153846,147.7,2021,8.0,12.5375,100.3,False,False,False,-1.0625,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Devante Parker,2021,WR,8.540410222102274,6.522727272727273,2,6.0,8.239171600424797,12.5375,7.0,8.0,12.5375,100.3,2022,11.0,7.0,77.0,False,False,False,-0.4772727272727266,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Devante Parker,2022,WR,6.983213451763168,5.233333333333333,2,7.0,7.004441796476147,7.0,5.8999999999999995,11.0,7.0,77.0,2023,12.0,5.8999999999999995,70.8,False,False,False,-0.6666666666666661,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Devante Parker,2023,WR,5.893536261016189,5.233333333333333,2,8.0,5.794036131304376,5.8999999999999995,5.8999999999999995,12.0,5.8999999999999995,70.8,2024,0.0,0.0,0.0,True,True,False,5.233333333333333,True,9.0,False,threshold_or_below,8.0,0.0,0.0
Deven Thompkins,2023,WR,3.889549744057748,1.175,3,1.0,3.691213581740839,3.1636363636363636,1.675,11.0,3.1636363636363636,34.8,2024,4.0,1.675,6.7,False,True,True,-0.5,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Devin Duvernay,2020,WR,5.387777394059263,4.464285714285714,3,0.0,4.928096181935243,3.4538461538461536,5.5,13.0,3.4538461538461536,44.9,2021,14.0,5.5,77.0,False,False,False,-1.0357142857142856,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Devin Duvernay,2021,WR,5.056879700140595,6.828571428571429,3,1.0,4.696704807624641,5.5,7.864285714285715,14.0,5.5,77.0,2022,14.0,7.864285714285715,110.10000000000001,False,False,False,-1.0357142857142856,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Devin Duvernay,2022,WR,6.129484280208667,0.8833333333333333,2,2.0,6.109655757398213,7.864285714285715,1.2166666666666666,14.0,7.864285714285715,110.10000000000001,2023,6.0,1.2166666666666666,7.3,False,True,True,-0.33333333333333326,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Devin Funchess,2017,WR,5.778131541320617,7.492857142857143,2,2.0,6.141605189507004,12.146666666666668,8.778571428571428,15.0,12.146666666666668,182.20000000000002,2018,14.0,8.778571428571428,122.9,False,False,False,-1.2857142857142856,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Devin Singletary,2019,RB,10.755574762173188,8.32,3,0.0,10.84478293364274,12.408333333333333,9.486666666666668,12.0,12.408333333333333,148.9,2020,15.0,9.486666666666668,142.3,False,False,False,-1.1666666666666679,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Devin Singletary,2020,RB,11.325692744071086,10.0375,3,1.0,11.591705469021628,9.486666666666668,10.7875,15.0,9.486666666666668,142.3,2021,16.0,10.7875,172.6,False,False,False,-0.75,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Devin Singletary,2021,RB,8.459984513181219,10.946666666666667,2,2.0,8.385223357815441,10.7875,11.846666666666666,16.0,10.7875,172.6,2022,15.0,11.846666666666666,177.7,False,False,False,-0.8999999999999986,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Devin Singletary,2022,RB,8.521733336244107,8.881250000000001,2,3.0,9.919403189559409,11.846666666666666,9.412500000000001,15.0,11.846666666666666,177.7,2023,16.0,9.412500000000001,150.60000000000002,False,False,False,-0.53125,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Devin Singletary,2023,RB,6.5188525885601845,6.278571428571429,2,4.0,7.059129923834249,9.412500000000001,6.8500000000000005,16.0,9.412500000000001,150.60000000000002,2024,14.0,6.8500000000000005,95.9,False,False,False,-0.5714285714285712,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Devin Singletary,2024,RB,8.065320924664798,5.825,2,5.0,9.218942170256343,6.8500000000000005,6.1375,14.0,6.8500000000000005,95.9,2025,16.0,6.1375,98.2,False,False,False,-0.3125,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Devon Achane,2023,RB,10.060374742822113,15.78125,3,0.0,8.8078315757192,17.86,17.46875,10.0,17.86,178.6,2024,16.0,17.46875,279.5,False,False,False,-1.6875,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Devon Achane,2024,RB,13.84696657889054,19.0375,3,1.0,13.937850981764205,17.46875,20.13125,16.0,17.46875,279.5,2025,16.0,20.13125,322.1,False,False,False,-1.09375,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Devonta Freeman,2019,RB,11.815132977626662,6.7,2,5.0,12.51099494995058,14.63846153846154,7.2,13.0,14.63846153846154,190.3,2020,5.0,7.2,36.0,False,True,True,-0.5,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Devonta Smith,2021,WR,10.891902664807331,13.268750000000002,3,0.0,10.307106470112263,11.106250000000001,15.26875,16.0,11.106250000000001,177.70000000000002,2022,16.0,15.26875,244.3,False,False,False,-1.9999999999999982,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Devonta Smith,2022,WR,10.389739641966274,12.25625,3,1.0,10.116123726715884,15.26875,14.2875,16.0,15.26875,244.3,2023,16.0,14.2875,228.6,False,False,False,-2.03125,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Devonta Smith,2023,WR,12.627601011284156,13.492307692307692,2,2.0,12.457466015024352,14.2875,15.338461538461539,16.0,14.2875,228.6,2024,13.0,15.338461538461539,199.4,False,False,False,-1.8461538461538467,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Devonta Smith,2024,WR,12.107957954333369,10.1625,2,3.0,12.09523512843442,15.338461538461539,12.1,13.0,15.338461538461539,199.4,2025,16.0,12.1,193.6,False,False,False,-1.9375,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Devontae Booker,2017,RB,7.857237464171148,4.2,3,1.0,6.271832006577312,7.233333333333334,5.3,12.0,7.233333333333334,86.80000000000001,2018,15.0,5.3,79.5,False,True,True,-1.0999999999999996,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Devontae Booker,2018,RB,7.77123547657399,1.3800000000000001,2,2.0,7.919688220455206,5.3,1.78,15.0,5.3,79.5,2019,5.0,1.78,8.9,False,True,True,-0.3999999999999999,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Devontae Booker,2019,RB,4.557946184132182,5.614285714285715,2,3.0,4.176712774323498,1.78,6.007142857142857,5.0,1.78,8.9,2020,14.0,6.007142857142857,84.1,False,False,False,-0.39285714285714235,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Devontae Booker,2021,RB,5.045356697075414,5.614285714285715,2,5.0,5.176247007303266,9.3,6.007142857142857,15.0,9.3,139.5,2022,0.0,0.0,0.0,True,True,False,5.614285714285715,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Dez Bryant,2017,WR,13.458255153707588,11.2,2,7.0,12.741009705392411,12.133333333333333,12.133333333333333,15.0,12.133333333333333,182.0,2018,0.0,0.0,0.0,True,True,False,11.2,True,9.0,False,threshold_or_below,7.0,0.0,0.0
Dion Lewis,2017,RB,6.080788256719366,8.626666666666667,2,6.0,6.691087476300048,11.046666666666665,10.426666666666668,15.0,11.046666666666665,165.7,2018,15.0,10.426666666666668,156.4,False,False,False,-1.8000000000000007,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Dion Lewis,2018,RB,8.761879184260671,3.8642857142857143,2,7.0,9.762095144459213,10.426666666666668,4.757142857142857,15.0,10.426666666666668,156.4,2019,14.0,4.757142857142857,66.6,False,True,True,-0.8928571428571428,False,7.0,False,threshold_or_below,7.0,0.0,0.0
Dion Lewis,2019,RB,6.658928915034994,3.466666666666667,2,8.0,7.2372384470623095,4.757142857142857,3.966666666666667,14.0,4.757142857142857,66.6,2020,15.0,3.966666666666667,59.5,False,True,True,-0.5,False,7.0,True,above_threshold,7.0,1.0,0.0
Dion Lewis,2020,RB,4.908195510233831,3.466666666666667,2,9.0,4.78527614094975,3.966666666666667,3.966666666666667,15.0,3.966666666666667,59.5,2021,0.0,0.0,0.0,True,True,False,3.466666666666667,True,7.0,True,above_threshold,7.0,2.0,1.0
Diontae Johnson,2019,WR,5.327653240926652,12.692857142857141,3,0.0,4.686686278048963,10.073333333333332,15.085714285714285,15.0,10.073333333333332,151.1,2020,14.0,15.085714285714285,211.2,False,False,False,-2.392857142857144,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Diontae Johnson,2020,WR,10.856564385633348,14.766666666666667,3,1.0,10.762756037822708,15.085714285714285,17.5,14.0,15.085714285714285,211.2,2021,15.0,17.5,262.5,False,False,False,-2.7333333333333325,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Diontae Johnson,2021,WR,11.91583296093275,7.8812500000000005,2,2.0,12.240567453751906,17.5,10.56875,15.0,17.5,262.5,2022,16.0,10.56875,169.1,False,False,True,-2.687499999999999,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Diontae Johnson,2022,WR,11.853059821130664,9.466666666666667,2,3.0,12.31351227974803,10.56875,11.091666666666667,16.0,10.56875,169.1,2023,12.0,11.091666666666667,133.1,False,False,False,-1.625,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Diontae Johnson,2023,WR,10.559155154752249,8.015,2,4.0,9.707984977061363,11.091666666666667,8.59,12.0,11.091666666666667,133.1,2024,10.0,8.59,85.9,False,False,False,-0.5749999999999993,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Diontae Johnson,2024,WR,9.547217286140832,8.015,2,5.0,9.233037257741973,8.59,8.59,10.0,8.59,85.9,2025,0.0,0.0,0.0,True,True,False,8.015,True,9.0,False,threshold_or_below,5.0,0.0,0.0
Dj Chark,2018,WR,6.167066237479606,13.792857142857143,3,0.0,5.43560220516258,3.377777777777778,15.471428571428572,9.0,3.377777777777778,30.400000000000002,2019,14.0,15.471428571428572,216.6,False,False,False,-1.6785714285714288,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Dj Chark,2019,WR,6.270487870704386,10.238461538461538,3,1.0,6.118092158893814,15.471428571428572,11.815384615384614,14.0,15.471428571428572,216.6,2020,13.0,11.815384615384614,153.6,False,False,False,-1.5769230769230766,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Dj Chark,2022,WR,7.265425545301862,8.088461538461539,2,4.0,7.297170571395869,9.379999999999999,8.53076923076923,10.0,9.379999999999999,93.8,2023,13.0,8.53076923076923,110.9,False,False,False,-0.4423076923076916,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Dj Moore,2018,WR,8.491647928999091,13.0,3,0.0,8.081869827637714,9.926666666666668,15.433333333333334,15.0,9.926666666666668,148.9,2019,15.0,15.433333333333334,231.5,False,False,False,-2.4333333333333336,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Dj Moore,2019,WR,11.079296367598054,12.35,3,1.0,11.105137845193141,15.433333333333334,14.028571428571428,15.0,15.433333333333334,231.5,2020,14.0,14.028571428571428,196.4,False,False,False,-1.6785714285714288,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Dj Moore,2020,WR,12.520671175395522,11.41875,2,2.0,12.586230048813833,14.028571428571428,13.73125,14.0,14.028571428571428,196.4,2021,16.0,13.73125,219.7,False,False,False,-2.3125,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Dj Moore,2021,WR,11.606352930707965,11.03125,2,3.0,11.845669012354541,13.73125,12.34375,16.0,13.73125,219.7,2022,16.0,12.34375,197.5,False,False,False,-1.3125,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Dj Moore,2022,WR,13.104474706390569,16.35,2,4.0,12.241766060160337,12.34375,17.31875,16.0,12.34375,197.5,2023,16.0,17.31875,277.1,False,False,False,-0.96875,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Dj Moore,2023,WR,9.961261091006236,12.203125,2,5.0,10.054809156619163,17.31875,13.375,16.0,17.31875,277.1,2024,16.0,13.375,214.0,False,False,False,-1.171875,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Dj Moore,2024,WR,10.646867797819542,9.734375,2,6.0,10.878113685796798,13.375,10.28125,16.0,13.375,214.0,2025,16.0,10.28125,164.5,False,False,False,-0.546875,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Dk Metcalf,2019,WR,9.898073036149357,16.080000000000002,3,0.0,8.989529757020502,11.213333333333333,17.813333333333333,15.0,11.213333333333333,168.2,2020,15.0,17.813333333333333,267.2,False,False,False,-1.7333333333333307,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Dk Metcalf,2020,WR,13.877341193614464,13.21875,3,1.0,13.347168231375168,17.813333333333333,14.59375,15.0,17.813333333333333,267.2,2021,16.0,14.59375,233.5,False,False,False,-1.375,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Dk Metcalf,2021,WR,14.2754820874717,11.51875,2,2.0,14.477713219188452,14.59375,13.8625,16.0,14.59375,233.5,2022,16.0,13.8625,221.8,False,False,False,-2.34375,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Dk Metcalf,2022,WR,11.088359027816423,13.46,2,3.0,11.667554461087109,13.8625,14.893333333333334,16.0,13.8625,221.8,2023,15.0,14.893333333333334,223.4,False,False,False,-1.4333333333333336,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Dk Metcalf,2023,WR,13.25949195889082,11.832142857142857,2,4.0,12.294801464961417,14.893333333333334,12.778571428571428,15.0,14.893333333333334,223.4,2024,14.0,12.778571428571428,178.9,False,False,False,-0.9464285714285712,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Dk Metcalf,2024,WR,11.94659155407234,11.796666666666667,2,5.0,11.500728560534515,12.778571428571428,12.479999999999999,14.0,12.778571428571428,178.9,2025,15.0,12.479999999999999,187.2,False,False,False,-0.6833333333333318,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Donald Parham,2021,TE,5.949584943379993,4.779999999999999,1,1.0,4.8279013841441305,4.766666666666667,4.779999999999999,12.0,4.766666666666667,57.2,2022,5.0,4.779999999999999,23.9,False,False,False,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Donald Parham,2022,TE,5.0188653517613995,5.516666666666667,1,2.0,3.935236911701197,4.779999999999999,5.516666666666667,5.0,4.779999999999999,23.9,2023,12.0,5.516666666666667,66.2,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Donald Parham,2023,TE,4.449015035318317,5.516666666666667,1,3.0,3.5906349208522874,5.516666666666667,5.516666666666667,12.0,5.516666666666667,66.2,2024,0.0,0.0,0.0,True,True,False,5.516666666666667,True,8.0,False,threshold_or_below,3.0,0.0,0.0
Donovan Peoples Jones,2021,WR,6.09094747315833,8.0875,3,1.0,5.856509986665425,8.658333333333333,9.74375,12.0,8.658333333333333,103.9,2022,16.0,9.74375,155.9,False,False,False,-1.65625,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Donovan Peoples Jones,2022,WR,6.587879489762843,1.6818181818181819,2,2.0,6.728695335988023,9.74375,2.1818181818181817,16.0,9.74375,155.9,2023,11.0,2.1818181818181817,24.0,False,True,True,-0.4999999999999998,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Donovan Peoples Jones,2023,WR,6.712694031500333,1.6818181818181819,2,3.0,6.981215150291282,2.1818181818181817,2.1818181818181817,11.0,2.1818181818181817,24.0,2024,0.0,0.0,0.0,True,True,True,1.6818181818181819,True,9.0,False,threshold_or_below,3.0,0.0,0.0
Donovan Peoples Jones,2024,WR,3.3954236753556346,1.9318181818181817,2,4.0,3.324348990264861,2.1818181818181817,2.1818181818181817,,,,2025,0.0,0.0,0.0,True,True,True,1.9318181818181817,True,9.0,False,threshold_or_below,4.0,0.0,0.0
Dontayvion Wicks,2024,WR,7.968964943257277,4.830769230769231,3,1.0,7.650839241292619,6.2875000000000005,5.8307692307692305,16.0,6.2875000000000005,100.60000000000001,2025,13.0,5.8307692307692305,75.8,False,False,True,-0.9999999999999991,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Donte Moncrief,2017,WR,8.512129874792308,7.420000000000001,2,3.0,8.86624017546594,6.425,8.686666666666667,12.0,6.425,77.1,2018,15.0,8.686666666666667,130.3,False,False,False,-1.2666666666666666,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Donte Moncrief,2018,WR,6.755347202631832,1.2000000000000002,2,4.0,6.286880477821677,8.686666666666667,1.4500000000000002,15.0,8.686666666666667,130.3,2019,4.0,1.4500000000000002,5.800000000000001,False,True,True,-0.25,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Dontrelle Inman,2017,WR,4.058015842441754,6.885714285714286,2,3.0,4.189452327527336,5.544444444444444,8.242857142857144,9.0,5.544444444444444,49.9,2018,7.0,8.242857142857144,57.7,False,False,False,-1.3571428571428577,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Dontrelle Inman,2020,WR,4.480200740689606,7.564285714285715,2,6.0,4.829778395958224,6.614285714285715,8.242857142857144,7.0,6.614285714285715,46.300000000000004,2021,0.0,0.0,0.0,True,True,False,7.564285714285715,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Doug Baldwin,2017,WR,13.02719003515806,10.674999999999999,2,6.0,12.57227964442569,13.1,11.424999999999999,15.0,13.1,196.5,2018,12.0,11.424999999999999,137.1,False,False,False,-0.75,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Doug Baldwin,2018,WR,11.302094541215602,10.674999999999999,2,7.0,11.50915170122445,11.424999999999999,11.424999999999999,12.0,11.424999999999999,137.1,2019,0.0,0.0,0.0,True,True,False,10.674999999999999,True,9.0,False,threshold_or_below,7.0,0.0,0.0
Doug Martin,2017,RB,8.600779649575166,7.153333333333334,2,5.0,9.26059009615606,7.55,7.5200000000000005,10.0,7.55,75.5,2018,15.0,7.5200000000000005,112.80000000000001,False,False,False,-0.36666666666666625,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Doug Martin,2018,RB,6.499759306023745,7.153333333333334,2,6.0,6.566759869144437,7.5200000000000005,7.5200000000000005,15.0,7.5200000000000005,112.80000000000001,2019,0.0,0.0,0.0,True,True,False,7.153333333333334,True,7.0,False,threshold_or_below,6.0,0.0,0.0
Drake London,2022,WR,10.837088568803848,9.006666666666666,3,0.0,10.339034824056828,10.1125,10.906666666666666,16.0,10.1125,161.8,2023,15.0,10.906666666666666,163.6,False,False,False,-1.9000000000000004,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Drake London,2023,WR,10.98670446957876,12.75625,3,1.0,10.998938987162932,10.906666666666666,15.00625,15.0,10.906666666666666,163.6,2024,16.0,15.00625,240.1,False,False,False,-2.25,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Drake London,2024,WR,13.10048111310031,14.645454545454545,2,2.0,12.948536759724796,15.00625,16.645454545454545,16.0,15.00625,240.1,2025,11.0,16.645454545454545,183.1,False,False,False,-2.0,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Duke Johnson,2017,RB,9.5410677011742,7.0,2,2.0,9.420093313661132,13.173333333333334,8.333333333333334,15.0,13.173333333333334,197.6,2018,15.0,8.333333333333334,125.0,False,False,False,-1.333333333333334,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Duke Johnson,2018,RB,9.436062234687537,8.120000000000001,2,3.0,9.963792675182965,8.333333333333334,9.22,15.0,8.333333333333334,125.0,2019,15.0,9.22,138.3,False,False,False,-1.0999999999999996,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Duke Johnson,2019,RB,8.829001406042874,6.581818181818182,2,4.0,9.812700859584234,9.22,7.854545454545455,15.0,9.22,138.3,2020,11.0,7.854545454545455,86.4,False,False,False,-1.2727272727272734,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Duke Johnson,2020,RB,7.159686158286364,10.350000000000001,2,5.0,7.4898616871283314,7.854545454545455,9.975000000000001,11.0,7.854545454545455,86.4,2021,4.0,9.975000000000001,39.900000000000006,False,True,False,0.375,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Durham Smythe,2023,TE,4.909711465945009,1.1916666666666667,1,5.0,4.075817924746221,5.466666666666668,1.1916666666666667,12.0,5.466666666666668,65.60000000000001,2024,12.0,1.1916666666666667,14.3,False,True,True,0.0,False,8.0,False,threshold_or_below,5.0,0.0,0.0
Dyami Brown,2021,WR,6.276047989296411,4.757142857142858,3,0.0,5.684475113203515,3.1222222222222222,4.685714285714286,9.0,3.1222222222222222,28.1,2022,7.0,4.685714285714286,32.800000000000004,False,False,False,0.07142857142857206,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Dyami Brown,2023,WR,3.8831046532586244,3.5357142857142856,2,2.0,3.911847053949835,2.9000000000000004,4.5,12.0,2.9000000000000004,34.800000000000004,2024,14.0,4.5,63.0,False,False,False,-0.9642857142857144,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Dyami Brown,2024,WR,4.905015234435379,3.94,2,3.0,5.101291744300446,4.5,4.89,14.0,4.5,63.0,2025,10.0,4.89,48.9,False,False,False,-0.9499999999999997,False,9.0,False,threshold_or_below,3.0,0.0,0.0
